"VIDEO_ID","COMMENT_TEXT"
"tt2k8PGm-TI","Zayn here looks like Alex from 13 reasons why"
"tt2k8PGm-TI","I love the last part from zain malik 😍"
"tt2k8PGm-TI","How did I miss this ??? I never thought the combination works so good. Glad that I stumbled upon.."
"tt2k8PGm-TI","That islandie thing zayn does at the end 😍"
"tt2k8PGm-TI","You should do a movie Dudå"
"tt2k8PGm-TI","Should ve been just Sia here"
"tt2k8PGm-TI","what is the name of the movie ? lololololol"
"tt2k8PGm-TI","i am listening this song more than 100 times a day"
"tt2k8PGm-TI","love u sooooooo much zayn n ur voice is heart touching😘😘😘😘😘😘"
"tt2k8PGm-TI","This  song remind me Prison Break (some people know why ) ;)"
"tt2k8PGm-TI","I'm usually not into his music but I love this song. Only thing I don't like about it is the transitions from the verse to the chorus. It's very sloppy. Other then that the song is great!"
"tt2k8PGm-TI","It's a good song. My future wife will like it too."
"tt2k8PGm-TI","i hope this beat the Taylor swift shit...😍"
"tt2k8PGm-TI","This song reminds me of the music era in 2011"
"tt2k8PGm-TI","this song is very awesome and zayn voice from heaven"
"tt2k8PGm-TI","How can something like this get dislikes I don't get this 😑😑"
"tt2k8PGm-TI","ugh when he say's you don't know me  Guuurrrlll, he is just to damn sexy"
"tt2k8PGm-TI","The guy they are searching for with that tattoo shown at 3:03 is at 1:09 .....he is speaking to someone :) hehe!!! \nfound him!! and.....\nZayn deserves an oscar!! he is awesome!!\nhow many of you loved that high note??? I super love it...."
"tt2k8PGm-TI","Why u can't be my husband ??? *-*"
"tt2k8PGm-TI","Love those who loves Zayn like if u ❤"
"tt2k8PGm-TI","An amazing high note in 4:31\n👏👏👏👏👏❤"
"tt2k8PGm-TI","5:16 that gave me Goosebumps! This dude used to be my next door neighbour, I cant believe he's reached this far, wow!"
"tt2k8PGm-TI","I'm in love of this song i love you Zayn 😘😘😘😯"
"tt2k8PGm-TI","This song deserves to be on TOP 10 like if you want it to happen!"
"tt2k8PGm-TI","Gigi is a lucky beautiful gal this boy is cute 😚"
"tt2k8PGm-TI","LIKE IF ZAYN IS MUCH BETTER THAN SHAWN MENDES"
"tt2k8PGm-TI","the best song i hared it in my life"
"tt2k8PGm-TI","Why don't everyone read all the comments? That's unfair. Btw the song is amazing and Zayn too."
"tt2k8PGm-TI","You don't know me"
"tt2k8PGm-TI","I'm annoying everyone cause I have played this song so many times. It's so amazing"
"tt2k8PGm-TI","Friends : tell me what's perfection ?\nme:Zayn +Sia baby  \n\n\n\nthis song IS PERFECT 😱😍 keep on repeat"
"tt2k8PGm-TI","I am just in love with this song😍😍😍😍😍😍"
"tt2k8PGm-TI","Hitman: Oh, I know who you are!\n\nZayn: You don't know me.\n\nMe: I'd like to know what the fuck is goin on."
"tt2k8PGm-TI","I just realised ,this is the first Zayn song without any inappropriate (almost any) content!!!!\n#notashade"
"tt2k8PGm-TI","best song yet"
"tt2k8PGm-TI","28k fuck off😡😡😡"
"tt2k8PGm-TI","At 5:15  i died !!!!!!!!!!!!!! omg Zayn"
"tt2k8PGm-TI","Anyone watching from 3017?"
"tt2k8PGm-TI","👏👏👏👏👏👏👏👏👏👏👏👏👏👏✌️✌️✌️"
"tt2k8PGm-TI","La malette de pulp fiction ? X)"
"tt2k8PGm-TI","zayn wher is ur hair haaa !!!"
"tt2k8PGm-TI","12 jan 🤘"
"tt2k8PGm-TI","هل هناك عرب 😁😁😁"
"tt2k8PGm-TI","Directiones aí?"
"tt2k8PGm-TI","This song so ADDICTIVE # 1"
"tt2k8PGm-TI","nice"
"tt2k8PGm-TI","IM QUAKING IN 92 LANGUAGES"
"tt2k8PGm-TI","on af"
"tt2k8PGm-TI","0:30 Long and curly eyelashes. omg omgggggg"
"tt2k8PGm-TI","Topsisimo"
"tt2k8PGm-TI","Just what my playlist needed. ❤️"
"tt2k8PGm-TI","-Que Lacreeeeeeee! <3"
"tt2k8PGm-TI","Coooooool ;)"
"tt2k8PGm-TI","Song: lit\nVideo: lit\nVoices: lit\nLyrics: lit \nEVERYTHING IS LIT ASF"
"tt2k8PGm-TI","Jemima Kirke!"
"tt2k8PGm-TI","Such a beautiful song .. Sia + Zayn = 🔥🔥🔥"
"tt2k8PGm-TI","best part 0:00-5:37😍😍😍😍😍"
"tt2k8PGm-TI","Fajne"
"tt2k8PGm-TI","It is perfect"
"tt2k8PGm-TI","🤴🏻"
"tt2k8PGm-TI","17: 38 36 270905"
"tt2k8PGm-TI","Absolute masterpiece my two favorite artists"
"tt2k8PGm-TI","Nive video also"
"tt2k8PGm-TI","Damn that Jaguar..."
"tt2k8PGm-TI","Indea"
"tt2k8PGm-TI","Very nice♣♣"
"tt2k8PGm-TI","I like it"
"tt2k8PGm-TI","awesome"
"tt2k8PGm-TI","Zayn I am your biggest fan"
"tt2k8PGm-TI","Lyrics please"
"tt2k8PGm-TI","Love it ❤"
"tt2k8PGm-TI","Happy Birthday Niall Horan. 😍"
"tt2k8PGm-TI","1:17"
"tt2k8PGm-TI","ooooh my god its coooooool zayn l love you😍😍😘😘😇😄"
"tt2k8PGm-TI","Love this song.... thanks zyan sir"
"tt2k8PGm-TI","Saliste del grupo por algo negro, estoy orgullosa de ti. <3"
"tt2k8PGm-TI","❤❤❤❤"
"tt2k8PGm-TI","Love this song\nPlz subscribe on my channel Craziest Shel"
"tt2k8PGm-TI","man - oh, I know who you are\nZayn - you don't know me\nme - OMFGGGGGGGGGgshfvkjbfskjvj"
"F4ELqraXx-U","I need his name"
"F4ELqraXx-U","It looks like a pale imitation of a real thing. A demo of a bigger clip , even maybe a short movie , like Ride."
"F4ELqraXx-U","I am sorry, that speak to you. I ask from you a financial aid for a child, namely on acquisition of high-quality clothes, developing games. \nEssential elements: BENEFICIARY: EVDOKIMOV NIKOLAJ, index 64703, Ukraine,area Kharkivska,city Kharkiv,street Metrobudivnykiv,building 20,flat 34\nACCOUNT: 4731185600647819\nBANK OF BENEFICIARY:\nPRIVATBANK, 1D HRUSHEVSKOHO STR., KYIV, 01001, UKRAINE\nSWIFT CODE/BIC: PBANUA2X\nCORRESPONDENT ACCOUNT:\n0011000080\nINTERMEDIARY BANK: JP MORGAN CHASE BANK\nSWIFT CODE/BIC: CHASUS33\nIBAN:  UA943052990004731185600647819"
"F4ELqraXx-U","artistic and iconic video. great job lana❤❤"
"F4ELqraXx-U","LANA DEL REY IS SLEPT ON!!!\nIf One person listens to my music that would mean the world to me. \nBlack Man Streaming On My Page."
"F4ELqraXx-U","that was rather flat for Lana.......:-/"
"F4ELqraXx-U","I don't fucking get it, the most boring song on the record and nothing happens in the video either..."
"F4ELqraXx-U","I need a music video for Cherry!!"
"F4ELqraXx-U","Does nobody else think she sounds bored as fuck and like, too tired to open her mouth all the way to sing? Fyi, I know that's not what's actually happening but it just has that sound to it..painful to listen to. lol"
"F4ELqraXx-U","Close.... I want a yellow mustang"
"F4ELqraXx-U","this is definietly made for best american record"
"F4ELqraXx-U","Dear My God, \nthis song killed me.."
"F4ELqraXx-U","Who's the guy? He's cute"
"F4ELqraXx-U","Lyric\nPacking all my things for the summer\nLying on my bed it's a bummer\n'Cause I didn't call when I got your number\nBut I liked you a lot\nSlippin' on my dress in soft filters\nEverybody said you're a killer, but I\nCouldn't stop the way I was feeling the day\nYour record dropped\nThe day I saw your white Mustang\nYour white mustang\nThe day I saw your white Mustang\nYour white mustang\nCaught up in my dreams and forgetting\nI've been acting like armageddon 'cause you\nHeld me in your arms just a little too tight\nThat's what I thought\nSummer's meant for loving and leaving\nI was such a fool for believing that you\nCould change all the ways you've been living\nBut you just couldn't stop\nThe day I saw your white Mustang\nYour white mustang\nThe day I saw your white Mustang\nYour white mustang\nYou're revving and revving and revving it up\nAnd the sound, it was frightening\nAnd you were getting a part of that\nYou're gonna hit me like lightening\nWhite mustang\nYour white mustang\nThe day I saw your white Mustang\nSaid you're a wild Mustang\nYou're gonna hit me like lightening\nYou're gonna hit me like lightening"
"F4ELqraXx-U","Am i the only one feeling Guns and roses thing here? Slightly of course"
"F4ELqraXx-U","For some reason Lana's Music and Music video all sound and look the same has a 90's feel to it"
"F4ELqraXx-U","I'd let her ride my white mustang, if you know what I mean."
"F4ELqraXx-U","Is anyone getting Hunger Games vibes right now?  Or is it me?"
"F4ELqraXx-U","Dear Lana Del Rey, i want to see you cover Safe and Sound, please. I think it is the best song for you"
"F4ELqraXx-U","Who wants Lana's hair?"
"F4ELqraXx-U","How come a dystopian city so beautiful and romantic like 60s? \nYes Lana can"
"F4ELqraXx-U","My new fav song :3 those whistle tho (is on my phone ringing)=D"
"F4ELqraXx-U","I'm so angry I dont understand her genius."
"F4ELqraXx-U","What is the music that playing while they are dancing?💃🏻"
"F4ELqraXx-U","Finally she's back.!!!"
"F4ELqraXx-U","White Ferrari is better though"
"F4ELqraXx-U","I will buy a white mustang because of lana"
"F4ELqraXx-U","His luscious locks are almost equivalent of Lana's."
"F4ELqraXx-U","I missed so much this type of songs from Lana..."
"F4ELqraXx-U","Now, we need 13 Beaches and Cherry for fuck sake"
"F4ELqraXx-U","I came for the white mustang. To my disappointment a mustang wasn't even in this video"
"F4ELqraXx-U","I'VE BEEN WAITING TOO LONG FOR THIS"
"F4ELqraXx-U","The mv looks like those luxurious cigarette commercial advertisements"
"F4ELqraXx-U","3:28 i think lana is going to maybe release another music video for get free"
"F4ELqraXx-U","At 3:28 begins get free maybe thats the next video\nI'm so excited. that's one of my favorites"
"F4ELqraXx-U","All her songs sound the same"
"F4ELqraXx-U","i love you ! Where are you from?"
"F4ELqraXx-U","What is this White Mustang?"
"F4ELqraXx-U","SEE YOU AGAİN ON 10 M \n14.09.2017"
"F4ELqraXx-U","❤"
"F4ELqraXx-U","I loveee it 💓"
"F4ELqraXx-U","I want a Zayn+Lana collab."
"F4ELqraXx-U","Gurj Sidhu - Backyard kali Mustang"
"F4ELqraXx-U","SHOOK SHOOK SHOOK SHOOK SHO O O K K K K K"
"F4ELqraXx-U","Meh"
"F4ELqraXx-U","Black mustang is better"
"F4ELqraXx-U","1 like = 2 pushup"
"F4ELqraXx-U","yEssss LanA"
"F4ELqraXx-U","Suscribete y me suscribo"
"F4ELqraXx-U","your white mug stand"
"F4ELqraXx-U","oooooooooooooooooooooommmmmmmmmmmmmmmmyyyyyyyyyyyyyyyyyyyyyyllllllllllllllllllllllllllllllllllllllllooorrrrrrrrrrrrrrrrrrrrdddddddddddddddddddeeee"
"F4ELqraXx-U","https://youtu.be/uIhnHFD8KOQ Vejam meu canal galera,"
"F4ELqraXx-U","Pisa menos Lanaaaa"
"F4ELqraXx-U","Latinos ?"
"F4ELqraXx-U","my honda is faster"
"F4ELqraXx-U","Little too basic"
"F4ELqraXx-U","White Mustang?I prefer 1970 white Challenger!"
"F4ELqraXx-U","White crowd killer*"
"F4ELqraXx-U","❤️💙❤️💙❤️👍👍👍"
"F4ELqraXx-U","Que flojera de cancion me duermo zzzzzzz.."
"F4ELqraXx-U","me encanta lana, perfecta 🍉🐆"
"F4ELqraXx-U","lanapalooza"
"F4ELqraXx-U","Uai"
"F4ELqraXx-U","LANA MOM IM PROUD"
"F4ELqraXx-U","Mis patas huelen a queso"
"F4ELqraXx-U","Creo que la canción y él vídeo hacen alusión a cuando una caracteristica de alguien simplemente te fascina y enamora, puede cegarte y evita que veas todo lo negativo que esa persona tiene, a pesar de ello ese encanto te mantiene enganchado hasta que decides liberarte, con Lana hay que ver los símbolos él Mustang Blanco es lo que la hizo enamorarse del chico malo y no hay que tomarlo de forma literal."
"F4ELqraXx-U","Se escucha Get Free en el segundo 3:31 <3"
"F4ELqraXx-U","Lanita de mi vida, saca el vídeo de Summer Bummer ya. Por favor te lo pido."
"F4ELqraXx-U","Porque isso tá em alta no brasil?"
"F4ELqraXx-U","Hello Lana fans, I just wanted to say that I do song covers on my channel, in case you're interested…I'm having some issues right now, but I will get back on track soon, hopefully…Sorry for the self-promotion, when you're a small channel it's pretty hard getting your content out there…Thank you from Italy :) <3"
"F4ELqraXx-U","love this lot! :)"
"F4ELqraXx-U","Can we all have A moment of silence for Lana's beauty"
"F4ELqraXx-U","I LOVE THE ARCHITECTURE MUSIC VIDEO, wait White Mustang???"
"F4ELqraXx-U","I still love u"
"F4ELqraXx-U","❤🎶"
"F4ELqraXx-U","play this song in a Mercedes commercial"
"F4ELqraXx-U","Fabulous!"
"F4ELqraXx-U","Put that white mustang into Lana (Spelt Backwards)."
"F4ELqraXx-U","How I thought she told us that she is more independent than ever ... I like this Future style"
"F4ELqraXx-U","Lana 😍😍😍😍❤"
"F4ELqraXx-U","Befo it goes 1,5 M."
"F4ELqraXx-U","My eyes and ears are BLESSED!!! 😭😭😍💕💕"
"F4ELqraXx-U","❤ I Love You Lana ❤"
"F4ELqraXx-U","You can always count on Lana"
"F4ELqraXx-U","My god this song and video is beautiful. I love how soft her voice is and how the video is futuristic & vintage at the same time."
"F4ELqraXx-U","OMG COMPLETELY OBSESSED!!!"
"F4ELqraXx-U","🙏🏽"
"F4ELqraXx-U","I was late but YAS QUEEN YASSS"
"F4ELqraXx-U","lana 😍😍😍"
"F4ELqraXx-U","That dudes hands were too girly and not worthy of touching those gorgeous legs! This songs not her best but I always enjoy watching her!"
"F4ELqraXx-U","Taking full advantage of VSCO's new video feature"
"F4ELqraXx-U","feeling the old Lana isn't gone! loving it! 😍😍😍😍 💜"
"F4ELqraXx-U","Urr sooo hottt ilysmm 😭😭😭😭😭😭💖💖💖💖💖"
"F4ELqraXx-U","loved song"
"F4ELqraXx-U","Female Jim Morrison"
"F4ELqraXx-U","I literally thought this was an old song lmao since I haven't heard the entire new albulm :((("
"F4ELqraXx-U","This vid is not good but the song is excellent."
"F4ELqraXx-U","the best❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ WHITEEEEEE MUSTANGGGGG"
"F4ELqraXx-U","Great video!"
"F4ELqraXx-U","How does this video look futuristic and retro at the same time...she really did that"
"-Ifnaxi2LQg","Nicki's a tired act now. Should've got *Amber Rose.* For just the video I mean. Amber behind the wheel of a slick ride should be the expected sort of scantily clad female eye candy in these sexy types of music videos."
"-Ifnaxi2LQg","Did she name drop Seth rogan as Seth ro?"
"-Ifnaxi2LQg","Hello guys I just wanted to say that I do song covers on my channel, in case you're interested…I'm having some issues right now, but I will get back on track soon, hopefully…Sorry for the self-promotion, when you're a small channel it's pretty hard getting your content out there…Thank you from Italy :) <3"
"-Ifnaxi2LQg","Go back to the Black Eyed Peas fergie..."
"-Ifnaxi2LQg","Inspiration from Madonna's Die another day? Fergie = musically irrelevant as always."
"-Ifnaxi2LQg","Black latex outfits reminding me a little of the Madonna Human Nature video..."
"-Ifnaxi2LQg","I love Nicki and Fergie, but this song is so cringe, it makes Vanilla Ice look like James Dean."
"-Ifnaxi2LQg","nicki's verse should put in when the song is about to end like 2 verse before so this song is not boring eitherway, well done tho"
"-Ifnaxi2LQg","I'll be honest, though I love both artists, this song has some weird pacing issues and doesn't seem that radio friendly"
"-Ifnaxi2LQg","This song makes me feel like I’m a somebody"
"-Ifnaxi2LQg","Is there a song where nicki is not featuring?"
"-Ifnaxi2LQg","Love it. Fergie gets down like herself. She isn't TRYING TO BE BLACK when she raps. She always had a funky flow."
"-Ifnaxi2LQg","Can I get some likes for no reason"
"-Ifnaxi2LQg","The first few verses sound like Aluna George in you know you like it"
"-Ifnaxi2LQg","Most clothing Nicki has ever worn on a video 😜"
"-Ifnaxi2LQg","FERGIE IS FUCKING BACK YALL I'M SO READY FOR THIS ALBUM"
"-Ifnaxi2LQg","What a montage of ripped off shit."
"-Ifnaxi2LQg","Eww Fergie stay away from the high notes or use autotune lol"
"-Ifnaxi2LQg","I wish there was a list of what artists wear and where you can buy the clothes."
"-Ifnaxi2LQg","I don't like this very much."
"-Ifnaxi2LQg","oh come on fergie.. you can do better...."
"-Ifnaxi2LQg","I know u fucking lying FERGIE is that bitch dnt u forgot 😍😍😍😍"
